DexNumber,Name,DefName,Type1,Type2,HP,Attack,Defense,SpAttack,SpDefense,Speed,Size,SizeMulti,Mass,GenderDifference,BaseFriendship,GenderLess,FemaleRatio,EvolTier,EvolLine,EvolMax,LvlBasedEvolution,EvolLvl,Baby,Fossil,Legendary,ParticularSpawn,Rarity,MinWildLvl,MaxWildLvl,XpCategory,CatchRate,EggGroup1,EggGroup2,EggCycles,EggLayTime,EggHatchTime,ExpYield,HPEv,AttackEv,DefenseEv,SpAttackEv,SpDefenseEv,SpeedEv,RimworldShape
763,Tsareena,Tsareena,Grass,,72,120,98,50,98,72,1.2,1,21.4,0,70,0,1,3,392,1,0,0,0,0,0,0,6,27,62,MediumSlow,45,Grass,,20,6.7,13.4,230,0,3,0,0,0,0,BipedPokemon
764,Comfey,Comfey,Fairy,,51,52,90,82,110,100,0.1,1,0.3,0,70,0,0.75,1,393,1,0,0,0,0,0,0,3,14,32,Fast,60,Grass,,20,6.7,13.4,170,0,0,0,0,2,0,HeadPokemonWithBody
765,Oranguru,Oranguru,Normal,Psychic,90,60,80,90,110,60,1.5,1,76,0,70,0,0.5,1,394,1,0,0,0,0,0,0,5,23,53,Slow,45,Field,,20,6.7,13.4,172,0,0,0,0,2,0,BipedPokemon
766,Passimian,Passimian,Fighting,,100,120,90,40,60,80,2,1,82.8,0,70,0,0.5,1,395,1,0,0,0,0,0,0,5,23,53,Slow,45,Field,,20,6.7,13.4,172,0,2,0,0,0,0,QuadrupedPokemonWithPawsAndTail
767,Wimpod,Wimpod,Bug,Water,25,35,40,20,30,80,0.5,1,12,0,70,0,0.5,1,396,0,1,30,0,0,0,0,3,11,25,MediumFast,90,Bug,Water3,20,6.7,13.4,46,0,0,0,0,0,1,NO GOOD FIT
768,Golisopod,Golisopod,Bug,Water,75,125,140,60,90,40,2,1,108,0,70,0,0.5,2,396,1,0,0,0,0,0,0,6,27,62,MediumFast,45,Bug,Water3,20,6.7,13.4,186,0,0,2,0,0,0,NO GOOD FIT
769,Sandygast,Sandygast,Ghost,Ground,55,55,80,70,45,15,0.5,1,70,0,70,0,0.5,1,397,0,1,42,0,0,0,0,3,14,37,MediumFast,140,Amorphous,,15,5,10,64,0,0,1,0,0,0,HeadPokemon
770,Palossand,Palossand,Ghost,Ground,85,75,110,100,75,35,1.3,1,250,0,70,0,0.5,2,397,1,0,0,0,0,0,0,6,27,62,MediumFast,60,Amorphous,,15,5,10,168,0,0,2,0,0,0,HeadPokemon
771,Pyukumuku,Pyukumuku,Water,,55,60,130,30,130,5,0.3,1,1.2,0,70,0,0.5,1,398,1,0,0,0,0,0,0,3,14,32,Fast,60,Water1,,15,5,10,144,0,0,0,0,2,0,HeadPokemon
772,Type: Null,Typenull,Normal,,95,95,95,95,95,59,1.9,1,120.5,0,0,1,-1,1,399,0,0,0,0,0,0,0,7,32,74,Slow,3,Undiscovered,,120,40,80,107,2,0,0,0,0,0,QuadrupedPokemonWithPawsAndTail
773,Silvally,Silvally,Normal,,95,95,95,95,95,95,2.3,1,100.5,0,0,1,-1,2,399,1,0,0,0,0,0,0,9,41,94,Slow,3,Undiscovered,,120,40,80,257,3,0,0,0,0,0,QuadrupedPokemonWithPawsAndTail
774,Minior,Minior,Rock,Flying,60,60,100,60,100,60,0.3,1,40,0,70,1,-1,1,400,1,0,0,0,0,0,0,5,23,53,MediumSlow,30,Mineral,,25,8.3,16.6,154,0,0,1,0,1,0,HeadPokemon
775,Komala,Komala,Normal,,65,115,65,75,95,65,0.4,1,19.9,0,70,0,0.5,1,401,1,0,0,0,0,0,0,4,18,41,Slow,45,Field,,20,6.7,13.4,168,0,2,0,0,0,0,BipedPokemonWithTail
776,Turtonator,Turtonator,Fire,Dragon,60,78,135,91,85,36,2,1,212,0,70,0,0.5,1,402,1,0,0,0,0,0,0,4,18,41,MediumFast,70,Monster,Dragon,20,6.7,13.4,170,0,0,2,0,0,0,BipedPokemonWithTail
777,Togedemaru,Togedemaru,Electric,Steel,65,98,63,40,73,96,0.3,1,3.3,0,70,0,0.5,1,403,1,0,0,0,0,0,0,4,18,41,MediumFast,180,Field,Fairy,10,3.3,6.6,152,0,2,0,0,0,0,HeadPokemonWithArms
778,Mimikyu,Mimikyu,Ghost,Fairy,55,90,80,50,105,96,0.2,1,0.7,0,70,0,0.5,1,404,1,0,0,0,0,0,0,5,23,53,MediumFast,45,Amorphous,,20,6.7,13.4,167,0,0,0,0,2,0,NO GOOD FIT
779,Bruxish,Bruxish,Water,Psychic,68,105,70,70,70,92,0.9,1,19,0,70,0,0.5,1,405,1,0,0,0,0,0,0,4,18,41,MediumFast,80,Water2,,15,5,10,166,0,2,0,0,0,0,FishPokemonWithPectoralCaudalDorsalFins
780,Drampa,Drampa,Normal,Dragon,78,60,85,135,91,36,3,1,185,0,70,0,0.5,1,406,1,0,0,0,0,0,0,4,18,41,MediumFast,70,Monster,Dragon,20,6.7,13.4,170,0,0,0,2,0,0,QuadrupedPokemonWithHoovesAndTail
781,Dhelmise,Dhelmise,Ghost,Grass,70,131,100,86,90,40,3.9,1,210,0,70,1,-1,1,407,1,0,0,0,0,0,0,5,23,53,MediumFast,25,Mineral,,25,8.3,16.6,181,0,2,0,0,0,0,NO GOOD FIT
782,Jangmo-o,Jangmoo,Dragon,,45,55,65,45,45,45,0.6,1,29.7,0,70,0,0.5,1,408,0,1,35,0,0,0,0,5,13,30,Slow,45,Dragon,,40,13.3,26.6,60,0,0,1,0,0,0,QuadrupedPokemonWithPawsAndTail
783,Hakamo-o,Hakamoo,Dragon,Fighting,55,75,90,65,70,65,1.2,1,47,0,70,0,0.5,2,408,0,1,45,0,0,0,0,7,15,40,Slow,45,Dragon,,40,13.3,26.6,147,0,0,2,0,0,0,BipedPokemonWithTail
784,Kommo-o,Kommoo,Dragon,Fighting,75,110,125,100,105,85,1.6,1,78.2,0,70,0,0.5,3,408,1,0,0,0,0,0,0,9,41,94,Slow,45,Dragon,,40,13.3,26.6,270,0,0,3,0,0,0,BipedPokemonWithTail
785,Tapu Koko,Tapukoko,Electric,Fairy,70,115,85,95,75,130,1.8,1,20.5,0,70,1,-1,1,409,1,0,0,0,0,1,0,10,40,92,Slow,3,Undiscovered,,15,5,10,257,0,0,0,0,0,3,NO GOOD FIT
786,Tapu Lele,Tapulele,Psychic,Fairy,70,85,75,130,115,95,1.2,1,18.6,0,70,1,-1,1,410,1,0,0,0,0,1,0,10,40,92,Slow,3,Undiscovered,,15,5,10,257,0,0,0,3,0,0,NO GOOD FIT
787,Tapu Bulu,Tapubulu,Grass,Fairy,70,130,115,85,95,75,1.9,1,45.5,0,70,1,-1,1,411,1,0,0,0,0,1,0,10,40,92,Slow,3,Undiscovered,,15,5,10,257,0,3,0,0,0,0,NO GOOD FIT
788,Tapu Fini,Tapufini,Water,Fairy,70,75,115,95,130,85,1.3,1,21.2,0,70,1,-1,1,412,1,0,0,0,0,1,0,10,40,92,Slow,3,Undiscovered,,15,5,10,257,0,0,0,0,3,0,NO GOOD FIT
789,Cosmog,Cosmog,Psychic,,43,29,31,29,31,37,0.2,1,0.1,0,0,1,-1,1,413,0,1,43,0,0,1,0,8,15,38,Slow,45,Undiscovered,,120,40,80,40,1,0,0,0,0,0,HeadPokemonWithArms
790,Cosmoem,Cosmoem,Psychic,,43,29,131,29,131,37,0.1,1,999.9,0,0,1,-1,2,413,0,1,53,0,0,1,0,9,17,48,Slow,45,Undiscovered,,120,40,80,140,0,0,1,0,1,0,HeadPokemon
791,Solgaleo,Solgaleo,Psychic,Steel,137,137,107,113,89,97,3.4,1,230,0,0,1,-1,3,413,1,0,0,0,0,1,0,10,40,92,Slow,45,Undiscovered,,120,40,80,306,0,3,0,0,0,0,QuadrupedPokemonWithPawsAndTail
792,Lunala,Lunala,Psychic,Ghost,137,113,89,137,107,97,4,1,120,0,0,1,-1,3,413,1,0,0,0,0,1,0,10,40,92,Slow,45,Undiscovered,,120,40,80,306,0,0,0,3,0,0,WingedPokemonWithJaw
793,Nihilego,Nihilego,Rock,Poison,109,53,47,127,131,103,1.2,1,55.5,0,0,1,-1,1,414,1,0,0,0,0,0,0,10,45,103,Slow,45,Undiscovered,,120,40,80,257,0,0,0,0,3,0,NO GOOD FIT
794,Buzzwole,Buzzwole,Bug,Fighting,107,139,139,53,53,79,2.4,1,333.6,0,0,1,-1,1,415,1,0,0,0,0,0,0,10,45,103,Slow,45,Undiscovered,,120,40,80,257,0,1,2,0,0,0,QuadrupedPokemonWithHooves
795,Pheromosa,Pheromosa,Bug,Fighting,71,137,37,137,37,151,1.8,1,25,0,0,1,-1,1,416,1,0,0,0,0,0,0,10,45,103,Slow,45,Undiscovered,,120,40,80,257,0,0,0,0,0,3,BipedPokemon
796,Xurkitree,Xurkitree,Electric,,83,89,71,173,71,83,3.8,1,100,0,0,1,-1,1,417,1,0,0,0,0,0,0,10,45,103,Slow,45,Undiscovered,,120,40,80,257,0,0,0,3,0,0,BipedPokemonWithTail
797,Celesteela,Celesteela,Steel,Flying,97,101,103,107,101,61,9.2,1,999.9,0,0,1,-1,1,418,1,0,0,0,0,0,0,10,45,103,Slow,45,Undiscovered,,120,40,80,257,0,1,1,1,0,0,NO GOOD FIT
798,Kartana,Kartana,Grass,Steel,59,181,131,59,31,109,0.3,1,0.1,0,0,1,-1,1,419,1,0,0,0,0,0,0,10,45,103,Slow,45,Undiscovered,,120,40,80,257,0,3,0,0,0,0,BipedPokemon
799,Guzzlord,Guzzlord,Dark,Dragon,223,101,53,97,53,43,5.5,1,888,0,0,1,-1,1,420,1,0,0,0,0,0,0,10,45,103,Slow,45,Undiscovered,,120,40,80,257,3,0,0,0,0,0,BipedPokemonWithTail
800,Necrozma,Necrozma,Psychic,,97,107,101,127,89,79,2.4,1,230,0,0,1,-1,1,421,1,0,0,0,0,1,0,10,40,92,Slow,255,Undiscovered,,120,40,80,270,0,1,0,2,0,0,BipedPokemon
801,Magearna,Magearna,Steel,Fairy,80,95,115,130,115,65,1,1,80.5,0,0,1,-1,1,422,1,0,0,0,0,1,0,10,40,92,Slow,3,Undiscovered,,120,40,80,270,0,0,0,3,0,0,BipedPokemon
802,Marshadow,Marshadow,Fighting,Ghost,90,125,80,90,90,125,0.7,1,22.2,0,0,1,-1,1,423,1,0,0,0,0,1,0,10,40,92,Slow,3,Undiscovered,,120,40,80,270,0,2,0,0,0,1,BipedPokemon
803,Poipole,Poipole,Poison,,67,73,67,73,67,73,0.6,1,1.8,0,0,1,-1,1,424,0,0,0,0,0,0,0,9,41,94,Slow,45,Undiscovered,,120,40,80,189,0,0,0,0,0,1,BipedPokemonWithTail
804,Naganadel,Naganadel,Poison,Dragon,73,73,73,127,73,121,3.6,1,150,0,0,1,-1,2,424,1,0,0,0,0,0,0,10,45,103,Slow,45,Undiscovered,,120,40,80,243,0,0,0,3,0,0,NO GOOD FIT
805,Stakataka,Stakataka,Rock,Steel,61,131,211,53,101,13,5.5,1,820,0,0,1,-1,1,425,1,0,0,0,0,0,0,10,45,103,Slow,30,Undiscovered,,120,40,80,257,0,0,3,0,0,0,QuadrupedPokemonWithHooves
806,Blacephalon,Blacephalon,Fire,Ghost,53,127,53,151,79,107,1.8,1,13,0,0,1,-1,1,426,1,0,0,0,0,0,0,10,45,103,Slow,30,Undiscovered,,120,40,80,257,0,0,0,3,0,0,BipedPokemonWithTail
807,Zeraora,Zeraora,Electric,,88,112,75,102,80,143,1.5,1,44.5,0,0,1,-1,1,427,1,0,0,0,0,1,0,10,40,92,Slow,3,Undiscovered,,120,40,80,270,0,0,0,0,0,3,BipedPokemon
808,Meltan,Meltan,Steel,,46,65,65,55,35,34,0.2,1,8,0,0,1,-1,1,428,0,0,0,0,0,1,0,9,36,83,Slow,3,Undiscovered,,120,40,80,135,0,1,0,0,0,0,HeadPokemonWithBody
809,Melmetal,Melmetal,Steel,,135,143,143,80,65,34,2.5,1,800,0,0,1,-1,2,428,1,0,0,0,0,1,0,10,40,92,Slow,3,Undiscovered,,120,40,80,270,0,3,0,0,0,0,BipedPokemon
810,Grookey,Grookey,Grass,,50,65,50,40,40,65,0.3,1,5,0,50,0,0.125,1,429,0,1,16,0,0,0,0,3,8,11,MediumSlow,45,Field,Grass,20,6.7,13.4,62,0,1,0,0,0,0,BipedPokemonWithTail
811,Thwackey,Thwackey,Grass,,70,85,70,55,60,80,0.7,1,14,0,50,0,0.125,2,429,0,1,35,0,0,0,0,5,13,30,MediumSlow,45,Field,Grass,20,6.7,13.4,147,0,2,0,0,0,0,BipedPokemonWithTail
812,Rillaboom,Rillaboom,Grass,,100,125,90,60,70,85,2.1,1,90,0,50,0,0.125,3,429,1,0,0,0,0,0,0,7,32,74,MediumSlow,45,Field,Grass,20,6.7,13.4,265,0,3,0,0,0,0,QuadrupedPokemonWithPawsAndTail
813,Scorbunny,Scorbunny,Fire,,50,71,40,40,40,69,0.3,1,4.5,0,50,0,0.125,1,430,0,1,16,0,0,0,0,3,8,11,MediumSlow,45,Field,HumanLike,20,6.7,13.4,62,0,0,0,0,0,1,BipedPokemonWithTail
814,Raboot,Raboot,Fire,,65,86,60,55,60,94,0.6,1,9,0,50,0,0.125,2,430,0,1,35,0,0,0,0,5,13,30,MediumSlow,45,Field,HumanLike,20,6.7,13.4,147,0,0,0,0,0,2,BipedPokemonWithTail
815,Cinderace,Cinderace,Fire,,80,116,75,65,75,119,1.4,1,33,0,50,0,0.125,3,430,1,0,0,0,0,0,0,7,32,74,MediumSlow,45,Field,HumanLike,20,6.7,13.4,265,0,0,0,0,0,3,BipedPokemonWithTail
816,Sobble,Sobble,Water,,50,40,40,70,40,70,0.3,1,4,0,50,0,0.125,1,431,0,1,16,0,0,0,0,3,8,11,MediumSlow,45,Water1,Field,20,6.7,13.4,62,0,0,0,0,1,1,BipedPokemonWithTail
817,Drizzile,Drizzile,Water,,65,60,55,95,55,90,0.7,1,11.5,0,50,0,0.125,2,431,0,1,35,0,0,0,0,5,13,30,MediumSlow,45,Water1,Field,20,6.7,13.4,147,0,0,0,2,0,0,BipedPokemon
818,Inteleon,Inteleon,Water,,70,85,65,125,65,120,1.9,1,45.2,0,50,0,0.125,3,431,1,0,0,0,0,0,0,7,32,74,MediumSlow,45,Water1,Field,20,6.7,13.4,265,0,0,0,0,0,3,BipedPokemon
819,Skwovet,Skwovet,Normal,,70,55,55,35,35,25,0.3,1,2.5,0,50,0,0.5,1,432,0,1,24,0,0,0,0,1,10,19,MediumFast,255,Field,,20,6.7,13.4,55,1,0,0,0,0,0,BipedPokemonWithTail
820,Greedent,Greedent,Normal,,120,95,95,55,75,20,0.6,1,6,0,50,0,0.5,2,432,1,0,0,0,0,0,0,4,18,41,MediumFast,90,Field,,20,6.7,13.4,161,2,0,0,0,0,0,BipedPokemonWithTail
821,Rookidee,Rookidee,Flying,,38,47,35,33,35,57,0.2,1,1.8,0,50,0,0.5,1,433,0,1,18,0,0,0,0,1,8,13,MediumSlow,255,Flying,,15,5,10,49,0,0,0,0,0,1,WingedPokemonWithBeak
822,Corvisquire,Corvisquire,Flying,,68,67,55,43,55,77,0.8,1,16,0,50,0,0.5,2,433,0,1,38,0,0,0,0,3,13,33,MediumSlow,120,Flying,,15,5,10,128,0,0,0,0,0,2,WingedPokemonWithBeak
823,Corviknight,Corviknight,Flying,Steel,98,87,105,53,85,67,2.2,1,75,0,50,0,0.5,3,433,1,0,0,0,0,0,0,5,23,53,MediumSlow,45,Flying,,15,5,10,248,0,0,3,0,0,0,WingedPokemonWithBeak
824,Blipbug,Blipbug,Bug,,25,20,20,25,45,45,0.4,1,8,0,50,0,0.5,1,434,0,1,10,0,0,0,0,1,6,5,MediumFast,255,Bug,,15,5,10,36,0,0,0,0,1,0,InsectPokemonWith4Legs
825,Dottler,Dottler,Bug,Psychic,50,35,80,50,90,30,0.4,1,19.5,0,50,0,0.5,2,434,0,1,30,0,0,0,0,3,11,25,MediumFast,120,Bug,,15,5,10,117,0,0,0,0,2,0,BipedPokemon
826,Orbeetle,Orbeetle,Bug,Psychic,60,45,110,80,120,90,0.4,1,40.8,0,50,0,0.5,3,434,1,0,0,0,0,0,0,5,23,53,MediumFast,45,Bug,,15,5,10,253,0,0,0,0,3,0,BipedPokemon
827,Nickit,Nickit,Dark,,40,28,28,47,52,50,0.6,1,8.9,0,50,0,0.5,1,435,0,1,18,0,0,0,0,2,8,13,Fast,255,Field,,15,5,10,49,0,0,0,0,1,0,QuadrupedPokemonWithPawsAndTail
828,Thievul,Thievul,Dark,,70,58,58,87,92,90,1.2,1,19.9,0,50,0,0.5,2,435,1,0,0,0,0,0,0,4,18,41,Fast,127,Field,,15,5,10,159,0,0,0,0,2,0,QuadrupedPokemonWithPawsAndTail
829,Gossifleur,Gossifleur,Grass,,40,40,60,40,60,10,0.4,1,2.2,0,50,0,0.5,1,436,0,1,20,0,0,0,0,2,9,15,MediumFast,190,Grass,,20,6.7,13.4,50,0,0,0,0,1,0,HeadPokemonWithBody
830,Eldegoss,Eldegoss,Grass,,60,50,90,80,120,60,0.5,1,2.5,0,50,0,0.5,2,436,1,0,0,0,0,0,0,4,18,41,MediumFast,75,Grass,,20,6.7,13.4,161,0,0,0,0,2,0,HeadPokemonWithBody
831,Wooloo,Wooloo,Normal,,42,40,55,40,45,48,0.6,1,6,0,50,0,0.5,1,437,0,1,24,0,0,0,0,2,10,19,MediumFast,255,Field,,15,5,10,122,0,0,1,0,0,0,QuadrupedPokemonWithPaws
832,Dubwool,Dubwool,Normal,,72,80,100,60,90,88,1.3,1,43,0,50,0,0.5,2,437,1,0,0,0,0,0,0,5,23,53,MediumFast,127,Field,,15,5,10,172,0,0,2,0,0,0,QuadrupedPokemonWithPaws
833,Chewtle,Chewtle,Water,,50,64,50,38,38,44,0.3,1,8.5,0,50,0,0.5,1,438,0,1,22,0,0,0,0,2,9,17,MediumFast,255,Monster,Water1,20,6.7,13.4,57,0,1,0,0,0,0,QuadrupedPokemonWithHoovesAndTail
834,Drednaw,Drednaw,Water,Rock,90,115,90,48,68,74,1,1,115.5,0,50,0,0.5,2,438,1,0,0,0,0,0,0,5,23,53,MediumFast,75,Monster,Water1,20,6.7,13.4,170,0,2,0,0,0,0,QuadrupedPokemonWithHoovesAndTail
835,Yamper,Yamper,Electric,,59,45,50,40,50,26,0.3,1,13.5,0,50,0,0.5,1,439,0,1,25,0,0,0,0,2,10,20,Fast,255,Field,,20,6.7,13.4,54,1,0,0,0,0,0,QuadrupedPokemonWithPawsAndTail
836,Boltund,Boltund,Electric,,69,90,60,90,60,121,1,1,34,0,50,0,0.5,2,439,1,0,0,0,0,0,0,5,23,53,Fast,45,Field,,20,6.7,13.4,172,0,0,0,0,0,2,QuadrupedPokemonWithPawsAndTail
837,Rolycoly,Rolycoly,Rock,,30,40,50,40,50,30,0.3,1,12,0,50,0,0.5,1,440,0,1,18,0,0,0,0,2,8,13,MediumSlow,255,Mineral,,15,5,10,48,0,0,1,0,0,0,HeadPokemonWithBody
838,Carkol,Carkol,Rock,Fire,80,60,90,60,70,50,1.1,1,78,0,50,0,0.5,2,440,0,1,34,0,0,0,0,4,12,29,MediumSlow,120,Mineral,,15,5,10,144,0,0,2,0,0,0,QuadrupedPokemonWithHooves
839,Coalossal,Coalossal,Rock,Fire,110,80,120,80,90,30,2.8,1,310.5,0,50,0,0.5,3,440,1,0,0,0,0,0,0,6,27,62,MediumSlow,45,Mineral,,15,5,10,255,0,0,3,0,0,0,BipedPokemon
840,Applin,Applin,Grass,Dragon,40,40,80,40,40,20,0.2,1,0.5,0,50,0,0.5,1,441,0,0,0,0,0,0,0,2,9,21,Erratic,255,Grass,Dragon,20,6.7,13.4,52,0,0,1,0,0,0,HeadPokemonWithBody
841,Flapple,Flapple,Grass,Dragon,70,110,80,95,60,70,0.3,1,1,0,50,0,0.5,2,441,1,0,0,0,0,0,0,4,18,41,Erratic,45,Grass,Dragon,20,6.7,13.4,170,0,2,0,0,0,0,WingedPokemonWithJaw
842,Appletun,Appletun,Grass,Dragon,110,85,80,100,80,30,0.4,1,13,0,50,0,0.5,2,441,1,0,0,0,0,0,0,6,27,62,Erratic,45,Grass,Dragon,20,6.7,13.4,170,2,0,0,0,0,0,QuadrupedPokemonWithPawsAndTail
843,Silicobra,Silicobra,Ground,,52,57,75,35,50,46,2.2,1,7.6,0,50,0,0.5,1,442,0,1,36,0,0,0,0,2,13,31,MediumFast,255,Field,Dragon,20,6.7,13.4,63,0,0,1,0,0,0,SnakePokemon
844,Sandaconda,Sandaconda,Ground,,72,107,125,65,70,71,3.8,1,65.5,0,50,0,0.5,2,442,1,0,0,0,0,0,0,5,23,53,MediumFast,120,Field,Dragon,20,6.7,13.4,179,0,0,2,0,0,0,SnakePokemon
845,Cramorant,Cramorant,Flying,Water,70,85,55,85,95,85,0.8,1,18,0,50,0,0.5,1,443,1,0,0,0,0,0,0,4,18,41,MediumFast,45,Water1,Flying,20,6.7,13.4,166,0,0,0,0,2,0,WingedPokemonWithBeak
846,Arrokuda,Arrokuda,Water,,41,63,40,40,30,66,0.5,1,1,0,50,0,0.5,1,444,0,1,26,0,0,0,0,3,10,21,Slow,255,Water2,,20,6.7,13.4,56,0,0,0,0,0,1,FishPokemonWithPectoralCaudalDorsalFins
847,Barraskewda,Barraskewda,Water,,61,123,60,60,50,136,1.3,1,30,0,50,0,0.5,2,444,1,0,0,0,0,0,0,5,23,53,Slow,60,Water2,,20,6.7,13.4,172,0,0,0,0,0,2,FishPokemonWithPectoralCaudalDorsalFins
848,Toxel,Toxel,Electric,Poison,40,38,35,54,35,40,0.4,1,11,0,50,0,0.5,1,445,0,1,30,0,0,0,0,3,11,25,MediumSlow,75,Undiscovered,,25,8.3,16.6,48,0,0,0,1,0,0,QuadrupedPokemonWithPawsAndTail
849,Toxtricity,Toxtricity,Electric,Poison,75,98,70,114,70,75,1.6,1,40,0,50,0,0.5,2,445,1,0,0,0,0,0,0,5,23,53,MediumSlow,45,HumanLike,,25,8.3,16.6,176,0,0,0,2,0,0,BipedPokemonWithTail
850,Sizzlipede,Sizzlipede,Fire,Bug,50,65,45,50,50,45,0.7,1,1,0,50,0,0.5,1,446,0,1,28,0,0,0,0,2,11,23,MediumFast,190,Bug,,20,6.7,13.4,61,0,1,0,0,0,0,NO GOOD FIT
851,Centiskorch,Centiskorch,Fire,Bug,100,115,65,90,90,65,3,1,120,0,50,0,0.5,2,446,1,0,0,0,0,0,0,5,23,53,MediumFast,75,Bug,,20,6.7,13.4,184,0,2,0,0,0,0,NO GOOD FIT
852,Clobbopus,Clobbopus,Fighting,,50,68,60,50,50,32,0.6,1,4,0,50,0,0.5,1,447,0,0,0,0,0,0,0,2,9,21,MediumSlow,180,Water1,HumanLike,25,8.3,16.6,62,0,1,0,0,0,0,TentaclePokemon
853,Grapploct,Grapploct,Fighting,,80,118,90,70,80,42,1.6,1,39,0,50,0,0.5,2,447,1,0,0,0,0,0,0,5,23,53,MediumSlow,45,Water1,HumanLike,25,8.3,16.6,168,0,2,0,0,0,0,TentaclePokemon
854,Sinistea,Sinistea,Ghost,,40,45,45,74,54,50,0.1,1,0.2,0,50,1,-1,1,448,0,0,0,0,0,0,0,3,14,32,MediumFast,120,Mineral,Amorphous,20,6.7,13.4,62,0,0,0,1,0,0,HeadPokemonWithBody
855,Polteageist,Polteageist,Ghost,,60,65,65,134,114,70,0.2,1,0.4,0,50,1,-1,2,448,1,0,0,0,0,0,0,5,23,53,MediumFast,60,Mineral,Amorphous,20,6.7,13.4,178,0,0,0,2,0,0,HeadPokemonWithBody
856,Hatenna,Hatenna,Psychic,,42,30,45,56,53,39,0.4,1,3.4,0,50,0,1,1,449,0,1,32,0,0,0,0,2,12,27,Slow,235,Fairy,,20,6.7,13.4,53,0,0,0,1,0,0,HeadPokemonWithLegs
857,Hattrem,Hattrem,Psychic,,57,40,65,86,73,49,0.6,1,4.8,0,50,0,1,2,449,0,1,42,0,0,0,0,4,14,37,Slow,120,Fairy,,20,6.7,13.4,130,0,0,0,2,0,0,BipedPokemon
858,Hatterene,Hatterene,Psychic,Fairy,57,90,95,136,103,29,2.1,1,5.1,0,50,0,1,3,449,1,0,0,0,0,0,0,6,27,62,Slow,45,Fairy,,20,6.7,13.4,255,0,0,0,3,0,0,NO GOOD FIT
859,Impidimp,Impidimp,Dark,Fairy,45,45,30,55,40,50,0.4,1,5.5,0,50,0,0,1,450,0,1,32,0,0,0,0,2,12,27,MediumFast,255,Fairy,HumanLike,20,6.7,13.4,53,0,0,0,1,0,0,BipedPokemonWithTail
860,Morgrem,Morgrem,Dark,Fairy,65,60,45,75,55,70,0.8,1,12.5,0,50,0,0,2,450,0,1,42,0,0,0,0,4,14,37,MediumFast,120,Fairy,HumanLike,20,6.7,13.4,130,0,0,0,2,0,0,BipedPokemonWithTail
861,Grimmsnarl,Grimmsnarl,Dark,Fairy,95,120,65,95,75,60,1.5,1,61,0,50,0,0,3,450,1,0,0,0,0,0,0,6,27,62,MediumFast,45,Fairy,HumanLike,20,6.7,13.4,255,0,3,0,0,0,0,BipedPokemonWithTail
862,Obstagoon,Obstagoon,Dark,Normal,93,90,101,60,81,95,1.6,1,46,0,50,0,0.5,3,134,1,0,0,0,0,0,0,6,27,62,MediumFast,45,Field,,15,5,10,260,0,0,3,0,0,0,BipedPokemonWithTail
863,Perrserker,Perrserker,Steel,,70,110,100,50,60,50,0.8,1,28,0,50,0,0.5,2,22,1,0,0,0,0,0,0,5,23,53,MediumFast,90,Field,,20,6.7,13.4,154,0,2,0,0,0,0,BipedPokemonWithTail
864,Cursola,Cursola,Ghost,,60,95,50,145,130,30,1,1,0.4,0,50,0,0.75,2,113,1,0,0,0,0,0,0,5,23,53,Fast,30,Water1,Water3,20,6.7,13.4,179,0,0,0,2,0,0,NO GOOD FIT
865,Sirfetch'd,Sirfetchd,Fighting,,62,135,95,68,82,65,0.8,1,117,0,50,0,0.5,2,35,1,0,0,0,0,0,0,5,23,53,MediumFast,45,Flying,Field,20,6.7,13.4,177,0,2,0,0,0,0,BipedPokemonWithTail
866,Mr. Rime,MrRime,Ice,Psychic,80,85,75,110,100,70,1.5,1,58.2,0,50,0,0.5,3,57,1,0,0,0,0,0,0,5,23,53,MediumFast,45,HumanLike,,25,8.3,16.6,182,0,0,0,3,0,0,BipedPokemonWithTail
867,Runerigus,Runerigus,Ground,Ghost,58,95,145,50,105,30,1.6,1,66.6,0,50,0,0.5,2,287,1,0,0,0,0,0,0,5,23,53,MediumFast,90,Mineral,Amorphous,25,8.3,16.6,169,0,0,2,0,0,0,NO GOOD FIT
868,Milcery,Milcery,Fairy,,45,40,40,50,61,34,0.2,1,0.3,0,50,0,1,1,451,0,0,0,0,0,0,0,2,9,21,MediumFast,200,Fairy,Amorphous,20,6.7,13.4,54,0,0,0,0,1,0,HeadPokemonWithArms
869,Alcremie,Alcremie,Fairy,,65,60,75,110,121,64,0.3,1,0.5,0,50,0,1,2,451,1,0,0,0,0,0,0,5,23,53,MediumFast,100,Fairy,Amorphous,20,6.7,13.4,173,0,0,0,0,2,0,NO GOOD FIT
870,Falinks,Falinks,Fighting,,65,100,100,70,60,75,3,1,62,0,50,1,-1,1,452,1,0,0,0,0,0,0,5,23,53,MediumFast,45,Fairy,Mineral,25,8.3,16.6,165,0,2,0,0,1,0,NO GOOD FIT
871,Pincurchin,Pincurchin,Electric,,48,101,95,91,85,15,0.3,1,1,0,50,0,0.5,1,453,1,0,0,0,0,0,0,4,18,41,MediumFast,75,Water1,Amorphous,20,6.7,13.4,152,0,2,0,0,0,0,InsectPokemonWith4Legs
872,Snom,Snom,Ice,Bug,30,25,35,45,30,20,0.3,1,3.8,0,50,0,0.5,1,454,0,0,0,0,0,0,0,4,18,41,MediumFast,190,Bug,,20,6.7,13.4,37,0,0,0,1,0,0,InsectPokemonWith4Legs
